Essay ID,Content,Prompt Adherence,Language,Narrativity
7248,2,2,2,2
7249,2,2,2,2
7250,2,2,1,1
7251,1,1,1,1
7253,2,2,2,2
7254,0,0,0,0
7255,1,1,1,1
7256,2,2,2,3
7257,1,1,1,1
7258,2,1,1,1
7259,1,0,0,0
7260,1,1,1,1
7261,1,1,1,1
7262,0,0,0,0
7263,1,1,1,1
7264,1,1,2,1
7265,2,2,3,3
7266,1,1,1,1
7267,1,1,1,1
7268,1,1,2,2
7269,2,2,2,2
7270,1,1,1,1
7271,2,2,1,1
7272,2,2,2,2
7273,1,1,1,1
7274,0,0,0,0
7275,2,2,2,2
7276,2,2,1,2
7277,1,1,2,1
7278,2,2,2,2
7279,1,1,1,1
7280,2,2,2,2
7281,1,1,1,1
7282,0,0,0,0
7283,1,1,1,1
7284,3,3,3,3
7285,2,2,2,2
7286,1,2,2,2
7287,3,3,3,3
7288,1,1,1,1
7289,2,2,2,2
7290,0,0,1,0
7291,2,2,2,2
7292,2,2,1,1
7293,1,1,1,1
7294,2,2,2,2
7295,2,2,2,2
7296,1,1,1,1
7297,1,2,2,2
7298,2,2,2,2
7299,0,1,1,1
7300,2,2,2,2
7301,2,2,2,2
7302,2,2,2,2
7303,2,2,2,1
7304,0,0,0,0
7305,0,0,0,0
7306,1,1,1,1
7307,2,3,3,3
7308,1,1,1,1
7309,2,2,2,2
7310,2,2,2,2
7311,1,1,1,1
7312,1,2,1,1
7313,2,3,3,3
7314,2,2,2,2
7315,3,3,3,3
7316,2,2,2,2
7317,2,2,2,2
7318,1,1,2,2
7319,2,2,2,2
7320,2,2,2,2
7321,1,1,1,1
7322,0,0,0,0
7323,0,0,1,1
7324,0,0,0,0
7325,1,1,1,1
7326,2,2,2,2
7327,2,3,2,2
7328,1,1,1,1
7329,0,0,0,0
7330,2,2,2,2
7331,0,0,0,0
7332,1,1,1,1
7333,1,1,1,1
7334,0,0,1,0
7335,2,2,2,2
7336,2,2,2,2
7337,2,2,1,1
7338,1,1,1,1
7339,2,2,2,2
7340,2,1,1,1
7341,1,1,1,1
7342,0,0,0,0
7343,0,0,1,0
7344,3,3,2,3
7345,1,1,1,1
7346,2,2,2,2
7347,1,1,2,1
7348,0,0,0,0
7349,2,2,2,1
7350,2,2,2,1
7351,2,2,2,2
7352,2,2,2,2
7353,2,2,2,2
7354,2,2,3,2
7355,3,3,3,3
7356,3,3,2,2
7357,1,1,2,2
7358,1,1,1,1
7359,0,0,0,0
7360,3,3,2,2
7361,1,1,1,1
7362,0,0,0,0
7363,1,1,1,0
7364,2,2,3,3
7365,2,2,2,1
7366,3,3,2,2
7367,1,1,1,0
7368,0,0,1,0
7369,1,1,1,1
7370,2,2,2,2
7371,2,2,2,2
7372,2,2,2,2
7373,1,1,1,1
7374,0,0,0,0
7375,3,3,2,2
7376,2,2,2,2
7377,2,2,2,2
7378,1,2,2,2
7379,1,1,1,1
7380,2,2,2,2
7381,2,2,2,2
7382,2,2,2,2
7383,1,1,0,0
7384,2,2,2,2
7385,1,1,1,1
7386,2,2,1,1
7387,2,2,2,2
7388,2,2,3,3
7389,3,3,3,3
7390,0,0,0,0
7391,2,2,2,2
7392,2,2,2,2
7393,2,2,2,2
7394,1,1,0,0
7395,0,0,0,1
7396,2,2,3,3
7397,2,2,1,2
7398,1,1,1,1
7399,1,1,1,1
7400,1,1,1,1
7401,2,2,2,1
7402,2,1,1,1
7403,2,2,2,2
7404,1,2,2,2
7405,2,2,2,2
7406,1,1,1,1
7407,2,2,2,2
7408,2,2,2,2
7409,2,2,2,2
7410,1,1,1,1
7411,0,0,0,0
7412,1,2,2,2
7413,2,2,2,2
7414,1,1,1,1
7415,2,1,2,2
7416,2,2,2,2
7417,2,2,2,2
7418,2,2,1,2
7419,1,1,1,1
7420,2,2,2,2
7421,0,0,0,0
7422,0,0,0,0
7423,1,1,1,1
7424,3,3,3,3
7425,1,1,0,0
7426,0,0,1,1
7427,1,1,1,1
7428,3,3,3,3
7429,2,2,1,1
7430,0,0,0,0
7431,1,1,1,1
7432,0,0,0,0
7433,2,2,2,2
7434,1,1,1,1
7435,2,2,2,2
7436,2,2,2,2
7437,3,3,3,3
7438,0,0,0,0
7439,2,2,2,2
7440,2,2,1,1
7441,0,0,0,0
7442,0,0,0,0
7443,2,2,2,2
7444,2,2,2,2
7445,1,2,1,1
7447,2,2,2,2
7448,2,2,1,2
7449,2,2,2,2
7450,1,2,2,2
7451,0,0,0,0
7452,1,1,2,1
7453,2,2,1,1
7454,0,0,1,0
7455,3,3,3,3
7456,2,2,2,2
7457,0,0,0,0
7458,2,2,2,2
7459,2,2,2,2
7460,1,1,0,0
7461,2,2,3,3
7462,2,2,1,1
7463,2,2,2,2
7464,2,2,1,1
7465,1,1,2,1
7466,0,0,0,0
7467,2,2,3,3
7468,2,1,2,2
7469,2,3,3,3
7470,2,2,2,2
7471,0,0,0,0
7472,1,1,1,1
7473,2,1,2,2
7474,2,2,2,2
7475,2,2,2,2
7476,3,3,3,3
7477,1,1,1,1
7478,3,3,3,3
7479,1,1,1,1
7480,2,2,2,2
7481,2,2,2,1
7482,2,2,2,2
7483,1,1,1,1
7484,1,1,1,1
7485,1,1,1,1
7486,2,2,2,2
7487,2,2,2,2
7488,1,1,1,1
7489,0,0,1,1
7490,1,2,2,2
7491,3,3,3,3
7492,2,2,1,1
7493,3,3,2,2
7494,1,1,1,1
7495,2,2,2,2
7496,0,0,0,0
7497,1,1,1,1
7498,1,1,1,1
7499,2,2,1,1
7500,1,1,1,1
7501,1,1,2,2
7502,2,2,2,2
7503,1,1,1,1
7504,3,3,3,3
7505,2,2,2,2
7506,0,0,1,1
7507,2,2,2,2
7508,2,2,2,2
7509,2,2,1,1
7510,2,2,2,2
7511,1,1,1,1
7512,1,2,2,2
7513,2,2,2,1
7514,2,2,2,2
7515,2,2,2,2
7516,2,2,2,2
7517,1,1,1,1
7518,1,1,1,1
7519,1,1,1,1
7520,0,0,0,0
7521,2,2,2,2
7522,1,1,1,1
7523,2,2,2,2
7524,0,0,0,0
7525,1,1,1,1
7526,2,2,1,1
7527,1,1,1,1
7528,2,2,2,2
7529,1,1,1,1
7530,1,1,1,1
7531,1,1,2,2
7532,1,1,1,1
7533,2,1,2,2
7534,2,2,2,2
7535,2,2,1,1
7536,1,1,1,1
7537,2,2,2,2
7538,2,2,2,2
7539,2,2,3,3
7540,1,1,2,2
7541,2,2,2,2
7542,3,3,3,3
7543,2,2,2,2
7544,2,2,2,2
7545,2,2,3,3
7546,2,2,3,3
7547,2,2,2,2
7548,2,2,2,2
7549,2,2,2,2
7550,1,1,1,1
7551,2,2,2,2
7552,1,2,2,2
7553,2,2,2,2
7554,3,3,2,2
7555,1,1,1,1
7556,2,2,2,2
7557,1,1,1,1
7558,1,1,1,1
7559,0,0,0,0
7560,0,0,0,0
7561,2,2,2,2
7562,1,1,1,1
7563,2,2,2,2
7564,1,1,2,2
7565,1,1,1,1
7566,1,1,1,1
7567,2,1,1,1
7568,2,2,2,2
7569,1,1,2,2
7570,2,2,2,2
7571,2,2,2,2
7572,1,2,2,2
7573,0,0,0,0
7574,2,2,2,2
7575,1,1,2,2
7576,2,2,2,2
7577,1,1,1,1
7578,3,3,3,3
7579,3,3,2,3
7580,1,1,1,1
7581,1,1,2,1
7582,2,2,2,2
7583,3,3,3,3
7584,2,2,2,2
7585,0,0,1,1
7586,2,2,2,2
7587,2,1,1,1
7588,1,1,1,1
7589,1,1,1,1
7590,3,3,2,2
7591,2,2,2,2
7592,2,2,2,2
7593,0,0,0,0
7594,2,2,2,2
7595,2,2,2,2
7596,2,2,2,2
7597,2,1,1,1
7598,2,2,2,2
7599,2,2,2,2
7600,2,2,1,1
7601,2,2,2,2
7602,1,1,1,1
7603,1,1,1,1
7604,2,2,2,2
7605,2,2,2,2
7606,3,3,3,3
7607,2,2,1,1
7608,2,2,2,2
7609,3,3,3,3
7610,1,1,2,2
7611,0,0,1,1
7612,1,1,1,1
7613,2,2,2,2
7614,2,1,2,2
7615,2,2,2,2
7616,2,2,2,2
7617,0,0,0,0
7618,1,1,1,1
7619,2,2,2,2
7620,2,2,2,1
7621,0,0,0,0
7622,2,2,2,2
7623,3,3,2,2
7624,2,2,2,2
7625,2,2,2,2
7626,3,3,3,3
7627,1,1,1,1
7628,2,2,2,2
7629,1,1,0,0
7630,2,2,2,2
7631,0,0,0,0
7632,1,2,2,2
7633,2,2,2,2
7634,1,1,1,1
7635,3,3,2,2
7636,1,1,0,1
7637,2,2,2,2
7638,1,1,2,2
7639,2,2,2,2
7640,2,1,2,2
7641,3,2,2,2
7642,3,3,3,3
7643,2,2,2,2
7644,0,0,1,1
7645,2,2,2,2
7646,0,1,0,0
7647,2,2,1,1
7648,0,0,0,0
7649,2,2,2,2
7650,0,1,2,0
7651,1,1,2,1
7652,2,2,1,2
7653,2,2,2,2
7654,1,0,1,0
7655,1,1,1,1
7656,0,0,0,0
7657,2,3,3,3
7658,2,2,2,2
7659,2,2,1,2
7660,3,3,2,3
7661,1,1,1,1
7662,2,3,2,2
7663,3,3,3,3
7664,1,1,1,1
7665,2,2,2,2
7666,2,1,1,2
7667,2,2,2,2
7668,2,2,2,2
7669,3,2,3,3
7670,0,0,0,0
7671,0,0,0,0
7672,2,2,2,2
7673,1,1,1,1
7674,1,2,2,2
7675,1,1,1,1
7676,2,3,2,2
7677,3,3,2,2
7678,1,1,0,1
7679,2,2,2,2
7680,2,3,2,2
7681,1,2,2,2
7682,2,1,1,1
7683,1,1,1,1
7684,3,3,3,3
7685,1,2,2,2
7686,2,2,2,2
7687,2,2,2,2
7688,2,2,3,3
7689,2,2,2,2
7690,1,2,1,1
7691,1,2,2,1
7692,2,2,2,1
7693,3,3,2,2
7694,2,2,2,3
7695,1,2,1,1
7696,3,3,2,3
7697,1,1,1,1
7698,1,1,0,1
7699,1,1,1,1
7700,3,3,2,3
7701,0,0,0,0
7702,2,3,2,2
7703,2,3,3,2
7704,1,2,2,1
7705,0,1,2,2
7706,1,2,2,3
7707,1,2,2,2
7708,2,2,2,2
