Essay ID,Content,Prompt Adherence,Language,Narrativity
16053,3,2,2,2
16054,0,0,1,1
16055,0,0,1,1
16056,3,2,2,2
16057,1,1,1,1
16058,1,1,2,1
16059,0,0,0,0
16060,1,1,2,2
16061,0,0,0,0
16062,3,2,2,3
16063,1,1,1,1
16064,2,2,2,2
16065,2,2,2,3
16066,2,2,2,2
16067,3,2,2,2
16068,4,4,3,4
16069,1,1,1,1
16070,2,2,2,2
16071,2,2,2,2
16072,2,2,3,3
16073,2,2,2,3
16074,2,2,2,2
16075,3,2,3,3
16076,0,0,1,1
16077,2,2,2,2
16078,0,0,0,0
16079,1,1,2,1
16080,2,2,2,2
16081,2,2,2,2
16082,3,3,3,3
16083,3,3,3,3
16084,3,3,3,3
16085,3,3,3,3
16086,0,0,1,1
16087,3,3,3,3
16088,3,3,3,3
16089,3,2,2,2
16090,3,2,2,2
16091,3,2,2,2
16092,3,3,3,3
16093,1,1,1,2
16094,2,2,2,2
16095,2,3,2,2
16096,2,2,2,2
16097,2,2,2,2
16098,1,1,2,2
16099,0,0,0,0
16100,2,2,2,2
16101,1,1,1,1
16102,1,1,2,1
16103,0,0,0,0
16104,4,3,3,3
16105,3,2,2,2
16106,2,2,2,2
16107,2,2,2,2
16108,3,3,2,3
16110,0,0,0,0
16111,1,1,2,1
16112,2,2,2,2
16113,0,0,0,0
16114,0,1,1,1
16115,2,2,2,2
16116,3,3,2,3
16117,2,2,2,2
16118,0,1,2,1
16119,3,2,2,2
16120,2,2,2,2
16121,2,2,2,2
16122,2,2,2,2
16123,2,2,2,2
16124,4,3,3,4
16125,1,1,2,1
16126,1,1,1,1
16127,3,2,3,3
16128,3,3,2,2
16129,2,2,2,1
16130,0,0,1,1
16131,1,1,1,1
16132,3,2,3,3
16133,2,2,3,3
16134,2,2,2,2
16135,0,0,0,0
16136,2,2,2,2
16137,3,2,2,2
16138,2,1,1,1
16139,0,0,1,0
16140,2,2,2,2
16141,0,1,1,1
16142,0,0,0,0
16143,3,3,2,3
16144,1,1,3,2
16145,3,3,3,3
16146,0,0,0,0
16147,2,2,2,3
16148,1,2,1,1
16149,3,3,3,3
16150,3,2,2,3
16151,2,2,3,3
16152,1,1,2,3
16153,2,2,2,3
16154,3,3,3,3
16155,1,1,2,2
16156,1,1,3,3
16157,2,2,2,3
16158,2,2,2,3
16159,3,2,2,3
16160,3,3,2,3
16161,4,3,3,3
16162,2,2,2,3
16163,2,2,2,2
16164,0,0,2,2
16165,1,1,2,1
16166,2,2,2,3
16167,1,2,3,3
16168,1,1,3,3
16169,2,2,2,3
16170,0,0,0,0
16171,3,3,3,3
16172,3,2,3,3
16173,3,2,2,2
16174,1,1,2,2
16175,2,2,2,2
16176,2,2,2,2
16177,1,1,2,2
16178,2,2,2,2
16179,2,2,2,2
16180,2,2,2,2
16181,3,3,3,3
16182,3,3,3,3
16183,3,2,3,3
16184,0,0,0,0
16185,2,2,2,2
16186,2,2,2,2
16187,1,1,1,1
16188,1,1,2,1
16189,2,2,2,2
16190,3,2,3,3
16191,2,2,3,2
16192,0,0,0,0
16193,3,3,3,3
16194,3,3,3,3
16195,2,2,3,2
16196,2,2,2,2
16197,2,2,2,2
16198,2,2,3,3
16199,2,2,2,2
16200,0,0,1,1
16201,2,2,2,2
16202,2,2,3,3
16203,2,2,2,3
16204,3,2,2,2
16205,1,1,1,1
16206,0,0,0,0
16207,2,2,2,3
16208,3,2,2,2
16209,2,2,2,2
16210,0,0,1,2
16211,3,3,3,3
16212,3,3,3,3
16213,1,1,3,3
16214,0,0,1,1
16215,0,0,2,2
16216,0,0,3,3
16217,1,1,2,3
16218,2,2,3,3
16219,3,3,3,3
16220,2,2,2,2
16221,1,1,2,2
16222,2,2,2,2
16223,2,2,2,2
16224,1,1,2,1
16225,0,0,1,1
16226,2,2,2,2
16227,0,0,1,1
16229,3,3,3,3
16230,2,2,3,3
16231,2,2,2,2
16232,2,2,2,2
16233,0,0,1,2
16234,2,2,2,2
16235,3,3,3,3
16236,1,1,1,1
16237,3,3,3,3
16238,1,2,2,2
16239,1,2,1,2
16240,2,2,2,2
16241,2,2,2,3
16242,2,2,2,2
16243,1,1,2,2
16244,0,0,0,0
16245,2,2,2,2
16246,2,2,2,2
16247,1,1,3,3
16248,3,2,3,2
16249,4,4,3,3
16250,1,1,1,1
16251,3,3,3,3
16252,1,2,2,2
16253,2,2,3,3
16254,2,2,3,3
16255,1,2,2,2
16256,0,0,0,0
16257,2,2,3,3
16258,1,1,1,1
16259,3,2,2,2
16260,3,2,3,3
16261,2,2,2,3
16262,1,1,2,1
16263,0,0,0,0
16264,4,3,3,3
16265,3,2,2,2
16266,2,2,2,2
16267,3,2,2,2
16268,2,2,2,2
16269,4,4,3,4
16270,1,1,1,1
16271,2,2,2,2
16272,3,2,2,3
16273,2,2,2,2
16274,2,2,2,2
16275,3,3,3,3
16276,1,1,1,1
16277,3,3,3,3
16278,4,3,2,3
16279,2,2,2,2
16280,2,2,2,3
16281,1,1,2,2
16282,1,2,2,2
16283,1,1,1,1
16284,2,2,3,3
16285,2,2,3,3
16286,4,2,3,3
16287,3,2,2,2
16288,0,0,1,1
16289,0,0,0,0
16290,1,1,2,2
16291,0,0,2,2
16292,2,2,2,3
16293,1,1,2,2
16294,3,3,3,3
16295,4,3,2,3
16296,3,2,2,2
16297,3,2,2,2
16298,1,1,1,1
16299,2,2,2,2
16300,2,2,2,2
16301,2,2,3,3
16302,3,2,1,1
16303,3,3,3,3
16304,4,4,3,4
16305,2,2,3,3
16306,1,1,2,3
16307,2,2,3,3
16308,2,2,2,2
16309,1,1,2,3
16310,0,0,1,1
16311,0,0,2,2
16312,2,2,2,2
16313,0,0,0,0
16314,1,1,2,2
16315,0,0,1,1
16316,1,1,3,3
16317,2,2,2,2
16318,2,2,3,3
16319,1,1,1,1
16320,2,2,3,2
16321,2,2,2,2
16322,3,2,2,2
16323,2,2,2,2
16324,3,3,3,3
16325,2,2,3,2
16326,0,0,0,0
16327,1,1,1,1
16328,0,0,0,0
16329,2,2,2,2
16330,1,1,2,2
16331,1,1,1,1
16332,1,1,1,1
16333,4,3,3,3
16334,1,2,2,2
16335,1,1,1,1
16336,0,1,2,1
16337,1,1,1,1
16338,2,2,2,2
16339,3,3,3,3
16340,3,4,3,4
16341,3,3,3,3
16342,1,1,3,2
16343,1,1,1,1
16344,2,2,2,2
16345,1,1,2,1
16346,2,2,2,2
16347,0,0,0,0
16348,1,1,2,2
16349,1,1,1,1
16350,3,2,3,3
16351,2,2,2,2
16353,0,0,1,1
16354,3,2,3,3
16355,2,2,2,1
16356,2,2,2,2
16357,2,2,2,2
16358,1,1,1,1
16359,1,1,1,1
16360,3,2,2,2
16361,3,2,3,3
16362,1,1,2,1
16363,1,2,2,2
16364,2,2,2,2
16365,0,0,0,0
16366,2,2,2,2
16367,0,0,1,1
16368,1,1,1,1
16369,2,2,2,2
16370,1,1,1,1
16371,4,2,3,3
16372,2,2,1,1
16373,2,2,2,1
16374,1,1,1,1
16375,3,2,2,2
16376,2,2,2,2
16377,2,2,2,1
16378,0,0,1,1
16379,1,1,2,1
16380,1,1,2,2
16381,2,2,3,3
16382,3,3,3,3
16383,0,0,1,1
16384,1,0,0,0
16385,3,3,3,3
16386,1,1,2,1
16387,2,2,2,2
16388,2,2,2,3
16389,2,2,3,3
16390,4,3,3,4
16391,3,3,3,3
16392,1,1,2,3
16393,3,3,2,2
16394,1,1,2,2
16395,3,2,2,2
16396,1,2,1,1
16397,3,3,3,3
16398,2,2,2,2
16399,3,3,3,3
16400,3,3,3,2
16401,1,1,1,1
16402,1,1,3,2
16403,2,2,2,3
16404,2,2,2,2
16405,3,3,3,3
16406,3,3,3,3
16407,2,2,2,2
16408,1,1,2,2
16409,1,2,3,3
16410,2,2,2,2
16411,2,2,2,2
16412,1,1,1,1
16413,0,1,1,1
16414,3,3,3,3
16415,4,4,3,4
16416,3,2,3,3
16417,2,2,2,2
16418,1,1,2,2
16419,3,2,2,2
16420,2,2,3,2
16421,2,2,2,3
16422,2,3,3,3
16424,3,2,2,3
16425,2,3,3,3
16426,2,2,2,3
16427,3,2,2,2
16428,0,0,1,1
16429,3,3,3,3
16430,3,2,2,3
16431,1,1,2,2
16432,0,0,0,0
16433,2,2,1,1
16434,1,1,1,1
16435,1,1,1,1
16436,1,1,2,1
16437,3,3,3,3
16438,1,1,3,2
16439,1,1,0,0
16440,2,2,1,2
16441,1,1,2,2
16442,1,2,3,2
16443,2,2,3,2
16444,3,2,3,2
16445,4,3,3,3
16446,3,3,3,3
16447,3,2,2,2
16448,4,4,3,4
16449,0,1,0,0
16450,0,1,1,1
16451,2,2,2,2
16452,2,2,2,1
16453,2,1,2,1
16454,3,3,3,3
16455,2,2,2,2
16456,1,2,1,1
16457,3,3,3,3
16458,1,1,3,2
16459,1,1,2,2
16460,1,1,3,3
16461,2,2,2,3
16462,2,2,2,2
16463,2,2,2,2
16464,1,1,2,1
16465,3,2,2,2
16466,1,2,2,2
16467,1,1,1,1
16469,2,2,2,2
16470,3,3,2,3
16471,2,2,2,2
16472,0,1,1,1
16473,3,3,3,3
16474,0,1,1,1
16475,2,2,2,2
16476,1,1,2,2
16477,2,2,3,3
16478,2,2,3,3
16479,2,2,3,2
16481,1,1,2,2
16482,3,2,2,2
16483,2,2,3,3
16484,3,2,2,2
16485,2,2,2,2
16486,1,1,1,1
16487,2,2,2,2
16488,3,4,4,4
16489,2,2,2,2
16490,2,2,2,2
16491,2,2,2,2
16492,2,2,3,3
16493,3,3,2,2
16494,2,2,2,2
16495,3,2,2,2
16496,2,2,2,2
16497,0,0,1,1
16498,1,1,1,1
16499,3,3,3,3
16500,2,2,2,2
16501,3,2,2,2
16502,1,1,2,2
16503,3,3,3,3
16504,2,2,2,2
16505,3,2,2,3
16506,3,3,2,3
16507,1,1,2,2
16508,2,2,2,2
16509,1,1,1,1
16510,1,1,2,2
16511,1,1,2,2
16512,0,1,1,1
16513,2,2,2,2
16514,3,2,2,3
16515,1,1,2,2
16516,2,2,2,2
16517,0,0,0,0
16518,0,0,2,2
16519,2,2,3,2
16520,0,0,0,0
16521,0,0,0,0
16522,4,4,3,3
16523,2,2,2,2
16524,2,2,2,2
16525,2,2,3,2
16526,2,2,2,2
16527,3,3,3,3
16528,0,0,0,0
16529,3,3,3,3
16530,4,3,3,3
16531,1,1,2,2
16532,2,2,2,2
16533,4,3,3,3
16534,0,0,0,0
16535,1,1,2,2
16536,3,3,3,3
16537,1,1,3,3
16538,3,3,3,3
16539,0,0,2,2
16540,3,3,2,3
16541,3,3,3,3
16542,2,3,3,3
16543,0,0,2,2
16544,3,2,2,3
16545,2,2,2,3
16546,4,3,3,3
16547,3,2,2,3
16548,2,2,2,2
16549,0,1,2,1
16550,2,2,1,1
16551,3,3,3,3
16552,0,0,1,1
16553,1,1,2,2
16554,2,2,2,2
16555,3,2,2,3
16556,0,0,0,0
16557,3,2,3,3
16558,3,2,2,2
16559,0,0,0,0
16560,4,3,2,2
16561,3,2,2,3
16562,3,3,3,3
16563,4,2,2,2
16564,4,4,4,4
16565,2,2,3,3
16566,3,2,2,3
16567,1,1,2,3
16568,3,2,2,3
16569,2,2,2,2
16570,3,2,3,3
16571,1,1,1,1
16572,0,0,0,0
16573,2,2,3,3
16574,3,3,3,3
16575,1,2,2,2
16576,2,2,2,2
16583,2,2,2,3
16586,3,2,3,3
16587,3,3,3,3
16588,3,3,3,3
16589,0,0,0,0
16590,2,2,2,2
16591,0,1,1,1
16593,0,1,1,1
16597,3,2,3,3
16600,1,1,1,1
16601,1,1,2,2
16602,3,2,2,2
16603,1,1,2,2
16606,1,1,1,1
16616,3,3,3,4
