Essay ID,Content,Prompt Adherence,Language,Narrativity
13094,1,1,1,1
13095,1,1,1,1
13096,1,1,2,1
13097,1,1,2,2
13098,0,0,0,0
13099,3,3,3,3
13100,2,2,2,2
13101,1,1,2,2
13102,1,1,1,1
13103,1,1,2,2
13104,3,2,3,2
13105,1,1,2,2
13106,2,2,2,2
13107,1,1,2,2
13108,2,3,2,2
13109,0,0,2,2
13110,4,4,4,4
13111,2,3,3,2
13112,2,1,2,2
13113,2,2,2,2
13114,2,2,2,2
13115,3,3,3,3
13116,0,0,0,0
13117,0,0,0,0
13118,1,2,2,2
13119,1,1,2,2
13120,0,0,0,0
13121,2,2,3,2
13122,3,3,3,3
13123,2,2,2,2
13124,2,2,2,2
13125,1,1,2,1
13126,1,1,1,1
13127,1,1,2,2
13128,1,1,2,2
13129,3,3,3,3
13130,0,0,1,1
13131,1,2,2,2
13132,3,4,4,3
13133,2,2,2,2
13134,2,3,2,2
13135,0,0,0,0
13136,2,2,2,2
13137,1,2,2,2
13138,4,4,3,4
13139,1,1,2,2
13140,1,1,2,2
13141,3,3,3,3
13142,0,0,0,0
13143,2,2,2,2
13144,2,3,3,3
13145,3,3,3,2
13146,2,3,3,3
13147,3,4,4,4
13148,2,2,1,1
13149,3,3,4,4
13150,2,2,2,2
13151,2,3,2,3
13152,0,0,1,1
13153,3,2,4,4
13154,0,0,1,1
13155,3,4,3,3
13156,4,4,4,4
13157,0,0,0,0
13158,3,3,3,3
13159,1,1,1,1
13160,2,3,2,3
13161,2,2,2,2
13162,0,0,0,0
13163,4,4,4,4
13164,1,1,1,1
13165,1,1,1,1
13166,2,2,2,2
13167,0,1,2,2
13168,0,1,2,2
13169,3,3,4,4
13170,2,2,2,2
13171,1,1,1,1
13172,3,3,4,4
13173,1,1,2,1
13174,0,0,0,0
13175,3,2,3,3
13176,1,2,2,2
13177,2,2,2,2
13178,2,2,2,2
13179,2,2,2,2
13180,1,1,2,2
13181,2,2,2,2
13182,1,2,2,2
13183,2,2,2,2
13184,2,2,3,2
13185,0,0,0,0
13186,1,1,2,2
13187,3,2,3,2
13188,0,0,1,1
13189,2,2,2,2
13190,2,2,2,2
13191,3,3,3,3
13192,2,2,2,2
13193,2,2,2,2
13194,3,4,4,4
13195,2,2,2,2
13196,3,3,3,3
13197,2,2,2,2
13198,3,3,3,3
13199,3,3,3,3
13200,2,2,2,2
13201,0,0,1,1
13202,1,2,1,1
13203,3,3,3,3
13204,1,1,2,2
13205,1,1,1,1
13206,3,2,2,2
13207,2,2,2,2
13208,3,3,3,3
13209,1,1,1,1
13210,1,1,2,2
13211,3,3,3,3
13212,2,2,2,2
13213,3,3,2,2
13214,0,0,1,1
13215,3,3,2,2
13216,3,3,3,3
13217,2,2,2,2
13218,2,2,2,2
13219,1,1,2,2
13220,1,2,2,2
13221,3,4,3,3
13222,3,3,2,2
13223,2,3,2,2
13224,0,0,1,1
13225,1,1,2,2
13226,2,2,2,2
13227,2,2,3,2
13228,1,1,2,2
13229,1,1,2,1
13230,1,1,2,2
13231,1,1,2,2
13232,4,4,4,4
13233,1,1,1,1
13234,2,2,2,1
13235,1,1,1,1
13236,2,2,2,2
13237,2,2,2,2
13238,1,2,2,1
13239,1,1,1,1
13240,2,2,2,2
13241,1,2,2,2
13242,3,3,3,3
13243,2,2,3,2
13244,1,1,2,1
13245,0,0,0,0
13246,3,4,4,4
13247,1,1,2,1
13248,3,2,3,3
13249,1,1,2,2
13250,3,3,3,3
13251,1,1,2,1
13252,3,3,2,2
13253,2,2,3,2
13254,2,2,2,2
13255,3,4,3,3
13256,2,2,2,2
13257,2,2,3,2
13258,1,1,2,1
13259,2,2,2,2
13260,2,2,3,2
13261,0,0,0,0
13262,0,0,0,0
13263,3,3,3,3
13264,2,3,2,2
13265,1,1,2,1
13266,2,2,2,2
13267,1,1,2,1
13268,4,4,4,4
13269,2,2,2,2
13270,2,2,2,2
13271,3,3,2,2
13272,3,2,2,2
13273,3,3,3,2
13274,0,1,2,0
13275,2,2,2,2
13276,3,3,2,2
13277,1,2,1,1
13278,2,2,2,2
13279,2,3,2,2
13280,3,2,3,2
13281,2,2,3,2
13282,2,2,2,2
13283,1,1,1,1
13284,1,1,2,2
13285,2,2,2,2
13286,3,2,3,3
13287,0,0,0,0
13288,2,2,2,2
13289,2,2,2,2
13290,1,2,2,2
13291,2,3,3,2
13292,3,3,3,3
13293,2,2,2,2
13294,2,2,2,2
13295,3,2,3,3
13296,0,0,0,0
13297,2,2,3,2
13298,1,1,2,1
13299,1,1,2,2
13300,3,3,2,3
13301,2,3,2,2
13302,2,2,2,2
13303,1,1,1,1
13304,2,2,2,2
13305,3,3,2,2
13306,2,3,3,2
13307,2,2,3,2
13308,0,0,0,0
13309,1,1,2,2
13310,1,2,2,2
13311,1,2,2,2
13312,2,2,3,3
13313,4,4,4,4
13314,3,3,3,3
13315,1,2,2,2
13316,1,1,2,2
13317,1,1,2,2
13318,2,2,2,2
13319,3,2,3,2
13320,1,1,1,1
13321,2,2,2,2
13322,2,2,3,2
13323,1,2,2,2
13324,2,2,3,2
13325,3,3,3,3
13326,1,2,2,2
13327,4,4,4,4
13328,1,2,2,2
13329,2,3,2,2
13330,3,3,3,3
13331,1,2,2,2
13332,0,0,1,1
13333,2,2,3,2
13334,4,4,4,4
13335,1,2,2,2
13336,2,2,2,2
13337,2,2,2,2
13338,2,2,2,2
13339,3,3,3,3
13340,0,0,0,1
13341,2,2,2,2
13342,2,3,2,2
13343,2,3,2,2
13344,3,3,4,3
13345,4,4,4,4
13346,2,2,2,2
13347,2,3,3,2
13348,2,2,2,2
13349,2,3,2,2
13350,2,2,2,2
13351,1,1,1,1
13352,1,2,2,2
13353,1,1,1,1
13354,2,2,2,2
13355,4,4,4,4
13356,1,2,2,2
13357,3,3,3,3
13358,1,1,1,1
13359,1,1,2,2
13360,2,2,2,2
13361,3,3,3,2
13362,1,2,2,2
13363,2,3,3,3
13364,2,2,2,2
13365,1,2,2,2
13366,0,0,0,0
13367,0,0,0,0
13368,1,1,2,2
13369,1,1,2,2
13370,0,0,0,0
13371,2,3,2,2
13372,2,2,3,3
13373,2,3,3,3
13374,4,4,4,4
13375,0,0,0,0
13376,3,3,3,3
13377,2,2,2,2
13378,2,2,3,2
13379,1,1,2,1
13380,1,2,2,1
13381,2,2,2,2
13382,1,2,2,2
13383,1,1,2,1
13384,0,0,0,0
13385,2,2,3,2
13386,4,4,4,4
13387,2,3,2,2
13388,2,2,2,2
13389,3,3,3,3
13390,2,3,3,2
13391,1,2,2,2
13392,0,0,0,0
13393,1,1,2,2
13394,3,3,3,3
13395,1,1,2,2
13396,2,2,3,2
13397,4,4,4,4
13398,1,2,2,2
13399,3,2,3,2
13400,1,1,2,2
13401,3,3,3,3
13402,1,1,2,2
13403,1,2,3,2
13404,3,3,3,3
13405,2,2,2,2
13406,1,1,1,1
13407,2,2,2,2
13408,2,2,3,2
13409,3,3,2,2
13410,3,3,2,2
13411,3,3,3,3
13412,1,2,2,2
13413,0,0,0,0
13414,0,0,0,0
13415,2,3,3,2
13416,3,3,3,3
13417,1,1,2,2
13418,3,3,3,3
13419,2,2,2,2
13420,1,1,1,1
13421,3,3,2,3
13422,1,2,2,2
13423,1,1,2,2
13424,2,2,2,2
13425,2,2,3,2
13426,2,3,3,2
13427,2,2,2,2
13428,1,1,2,2
13429,1,1,2,2
13430,3,3,3,3
13431,3,3,3,3
13432,2,2,2,2
13433,2,2,2,2
13434,3,4,3,3
13435,2,3,2,2
13436,1,1,2,1
13437,3,3,2,2
13438,3,3,3,2
13439,1,2,2,2
13440,2,3,2,2
13441,1,1,1,1
13442,3,2,3,3
13443,1,1,2,2
13444,2,2,2,2
13445,3,2,2,2
13446,0,0,0,0
13447,3,3,3,3
13448,0,0,0,0
13449,3,3,3,2
13450,2,2,2,2
13451,2,1,2,2
13452,0,0,0,0
13453,2,2,3,2
13454,3,3,3,3
13455,3,3,3,3
13456,3,3,3,3
13457,3,2,3,2
13458,3,3,3,3
13459,1,1,2,2
13460,0,0,0,0
13461,2,1,2,2
13462,3,2,2,2
13463,3,3,3,3
13464,3,3,3,3
13465,4,4,4,4
13466,1,2,2,2
13467,2,2,2,2
13468,0,0,0,0
13469,1,2,2,2
13470,3,3,4,4
13471,4,4,4,4
13472,3,3,3,3
13473,0,0,0,0
13474,0,0,0,0
13475,2,2,2,2
13476,1,2,2,2
13477,2,2,2,2
13478,1,1,1,1
13479,4,4,3,3
13480,3,3,3,3
13481,3,3,2,3
13482,1,2,2,2
13483,1,2,2,2
13484,4,4,3,3
13485,2,3,3,2
13486,1,2,2,1
13487,1,1,2,2
13488,3,3,3,2
13489,2,3,2,2
13490,4,4,4,4
13491,1,1,1,1
13492,2,3,2,2
13493,3,3,3,3
13494,1,1,1,1
13495,1,1,2,2
13496,0,1,1,0
13497,2,3,3,2
13498,2,2,3,2
13499,2,2,2,2
13500,2,3,3,2
13501,1,1,2,2
13502,3,3,2,2
13503,2,2,2,2
13504,4,4,4,4
13505,1,2,3,2
13506,0,0,0,0
13507,2,2,2,2
13508,2,2,3,2
13509,1,1,2,2
13510,0,0,0,0
13511,2,2,3,2
13512,1,3,3,2
13513,0,0,0,0
13514,3,4,4,4
13515,2,2,2,2
13516,2,2,3,2
13517,3,3,2,3
13518,2,3,4,3
13519,2,2,3,2
13520,2,2,2,2
13521,2,2,2,2
13522,3,1,3,3
13523,3,3,3,3
13524,2,3,4,4
13525,2,2,2,2
13526,1,1,1,1
13527,1,1,1,1
13528,2,3,4,3
13529,3,4,4,3
13530,3,3,3,3
13531,3,4,3,3
13532,3,2,2,2
13533,3,3,3,3
13534,1,1,2,1
13535,1,1,2,2
13536,1,1,2,1
13537,2,2,2,2
13538,2,3,2,2
13539,2,3,2,2
13540,2,3,3,2
13541,3,3,3,3
13542,2,2,2,2
13543,2,3,2,2
13544,3,3,3,3
13545,1,1,1,1
13546,2,3,2,2
13547,4,4,4,4
13548,1,1,2,2
13549,3,3,3,3
13550,2,2,2,2
13551,1,2,2,2
13552,2,2,2,2
13553,3,3,2,3
13554,1,1,2,2
13555,2,3,2,2
13556,1,2,2,2
13557,4,4,4,4
13558,2,2,2,2
13559,2,2,2,2
13560,2,2,2,2
13561,1,1,2,1
13562,1,1,2,1
13563,3,3,3,3
13564,0,0,1,1
13565,2,2,3,2
13566,2,2,2,2
13567,1,1,2,1
13568,1,2,2,2
13569,2,2,3,2
13570,2,2,3,3
13571,4,4,3,4
13572,1,2,3,2
13573,2,2,3,2
13574,2,2,2,2
13575,1,1,2,2
13576,0,0,2,2
13577,1,1,2,1
13578,3,3,4,4
13579,2,3,2,2
13580,3,3,3,3
13581,3,3,2,2
13582,2,3,3,2
13583,2,3,2,2
13584,4,4,4,4
13585,2,2,3,3
13586,2,3,4,4
13587,3,3,3,3
13588,2,3,3,2
13589,1,2,2,2
13590,1,2,3,2
13591,1,2,2,2
13592,2,2,3,3
13593,0,1,2,1
13594,4,4,4,3
13595,2,3,3,3
13596,1,1,2,2
13597,2,3,2,2
13598,2,2,3,2
13599,0,1,1,1
13600,2,3,2,2
13601,2,2,2,2
13602,2,2,2,2
13603,0,0,0,0
13604,2,2,2,2
13605,2,2,2,2
13606,2,2,2,2
13607,3,2,2,3
13608,2,3,3,3
13609,3,3,3,2
13610,2,2,2,2
13611,1,2,1,1
13612,1,2,2,2
13613,2,2,1,2
13614,2,2,3,3
13615,1,1,2,2
13616,1,2,2,2
13617,3,4,3,2
13618,3,3,3,3
13619,2,3,2,3
13620,3,3,3,3
13621,2,3,2,2
13622,2,3,2,2
13623,1,2,3,2
13624,2,3,1,2
13625,2,3,2,3
13626,2,2,3,2
13627,1,1,2,2
13628,0,0,0,0
13629,3,3,2,3
13630,3,3,3,3
13631,2,3,3,2
