Essay ID,Content,Prompt Adherence,Language,Narrativity
10133,0,0,1,0
10134,1,1,1,1
10135,1,1,0,1
10136,2,2,2,2
10137,0,0,0,0
10138,0,0,0,0
10139,2,2,2,2
10140,0,0,0,0
10141,2,2,1,2
10142,2,2,2,3
10143,2,1,1,1
10144,1,1,1,1
10146,0,0,0,0
10147,1,0,1,1
10148,2,2,2,2
10149,0,0,0,0
10150,1,1,1,1
10151,1,1,0,1
10152,2,2,1,2
10154,1,1,1,1
10155,2,1,2,2
10156,1,1,1,1
10157,2,2,1,2
10158,2,2,1,2
10159,1,1,1,1
10160,2,2,2,2
10161,1,1,0,0
10162,2,2,1,2
10163,2,2,2,2
10164,0,0,0,0
10165,1,1,1,1
10166,2,1,1,1
10167,1,1,1,1
10168,0,0,0,0
10169,1,1,0,1
10170,1,1,1,1
10171,2,2,1,2
10172,2,2,1,2
10173,1,1,1,1
10174,0,0,1,0
10175,0,0,0,0
10176,1,1,2,1
10177,0,0,0,0
10178,2,2,1,2
10179,0,0,1,0
10180,0,0,1,0
10181,3,3,2,3
10182,0,0,0,0
10183,2,2,1,2
10184,2,2,2,2
10185,2,2,2,2
10186,0,0,1,1
10187,3,3,3,3
10188,1,1,1,1
10189,1,2,1,1
10190,0,0,1,1
10191,1,1,1,1
10192,1,1,2,2
10193,0,0,0,0
10194,1,1,2,2
10195,0,0,0,0
10196,0,0,0,0
10197,2,2,1,2
10198,1,2,1,1
10199,0,0,1,0
10200,3,2,2,2
10201,2,2,1,2
10202,0,0,0,0
10203,2,2,2,2
10204,3,3,2,3
10205,2,2,2,2
10206,0,0,0,0
10207,2,2,2,2
10208,2,2,1,2
10209,1,1,2,2
10210,0,0,0,0
10211,2,2,1,2
10212,1,1,1,1
10213,0,0,0,0
10214,3,2,2,3
10215,2,2,2,2
10216,1,1,0,1
10217,2,2,2,2
10218,2,2,2,2
10219,2,2,2,2
10220,1,1,1,1
10221,2,2,2,2
10222,0,0,0,0
10223,1,2,1,2
10224,2,2,1,2
10225,0,0,0,0
10226,2,2,0,2
10227,1,1,1,2
10228,3,3,2,3
10229,2,2,1,2
10230,0,0,0,0
10231,1,1,1,1
10232,0,0,0,0
10233,2,2,2,2
10234,0,0,0,0
10235,1,1,0,1
10236,2,2,2,3
10237,3,3,2,3
10238,0,0,0,0
10239,1,2,1,2
10240,1,1,1,1
10241,0,0,0,0
10242,0,0,0,0
10243,3,2,2,3
10244,0,0,0,0
10245,1,1,2,2
10246,1,1,1,1
10247,1,1,1,1
10248,0,0,0,0
10249,2,2,0,2
10250,1,1,2,2
10251,3,3,2,3
10252,0,0,0,0
10253,2,2,2,2
10254,1,1,1,1
10255,0,0,0,0
10256,0,0,1,0
10257,2,2,1,2
10258,2,2,1,2
10259,1,1,2,2
10260,0,0,0,0
10261,0,0,1,0
10262,0,0,0,0
10263,0,0,1,1
10264,3,3,2,3
10265,2,2,2,2
10266,1,1,1,2
10267,2,2,1,2
10268,0,0,0,0
10269,1,1,1,1
10270,3,3,3,3
10271,2,1,1,2
10272,2,2,2,2
10273,0,0,0,0
10274,0,0,0,0
10275,1,1,0,1
10276,1,1,0,1
10277,2,2,2,2
10278,2,2,3,3
10279,1,1,2,2
10280,1,2,2,2
10281,2,2,2,2
10282,0,0,0,0
10283,1,1,2,2
10284,1,1,1,1
10285,0,0,0,0
10286,2,2,2,2
10287,0,0,0,0
10288,1,1,1,1
10289,0,0,0,0
10290,1,1,1,1
10291,2,2,1,2
10292,2,2,1,2
10293,2,2,2,2
10294,1,2,2,2
10295,1,1,1,1
10296,1,1,1,1
10297,0,0,0,0
10298,3,3,2,3
10299,0,0,0,0
10300,1,1,1,1
10301,0,0,0,0
10302,2,2,2,2
10303,2,2,2,2
10304,0,0,0,0
10305,2,2,3,3
10306,0,0,0,0
10307,1,1,1,1
10308,2,2,2,2
10309,0,0,0,0
10310,1,1,1,2
10311,0,0,0,0
10312,0,0,0,0
10313,0,0,1,0
10314,1,1,1,1
10315,1,2,1,2
10316,0,0,0,0
10317,0,0,1,0
10318,2,2,0,2
10319,2,2,1,2
10320,2,2,2,2
10321,2,2,2,2
10322,1,1,1,1
10323,2,2,1,2
10324,2,1,1,1
10325,2,2,2,2
10326,1,1,0,1
10327,3,3,2,3
10328,0,0,0,0
10329,1,1,0,1
10330,0,0,0,0
10331,0,0,0,0
10332,1,1,1,1
10333,1,1,1,1
10334,1,1,1,1
10335,2,2,1,2
10336,1,1,1,2
10337,1,1,2,2
10338,3,3,3,3
10339,2,2,2,2
10340,0,0,0,0
10341,0,0,0,0
10342,1,1,0,1
10343,2,2,2,2
10344,2,2,1,2
10345,0,0,1,0
10346,1,1,1,1
10347,0,0,1,1
10348,0,0,0,0
10349,1,1,2,1
10350,2,2,1,2
10351,2,2,1,2
10352,1,1,0,1
10353,0,0,0,0
10354,2,2,3,3
10355,0,0,0,0
10356,1,1,1,2
10357,0,0,0,0
10358,1,1,0,1
10359,0,0,0,0
10360,0,0,0,0
10361,3,2,2,3
10362,0,0,0,0
10363,1,1,2,2
10364,1,1,1,1
10365,1,1,1,1
10366,1,1,1,2
10367,2,2,1,2
10368,1,1,1,1
10369,1,1,1,1
10370,1,1,2,2
10371,1,1,0,1
10372,3,3,3,3
10373,1,1,1,1
10374,0,0,0,0
10375,2,2,1,2
10376,1,1,1,1
10377,2,2,2,2
10378,1,1,2,2
10379,3,3,3,3
10380,0,0,1,0
10381,1,1,2,2
10382,3,2,3,3
10383,1,1,2,2
10384,0,0,1,1
10385,0,0,0,0
10386,3,3,2,3
10387,2,2,2,3
10388,2,2,1,2
10389,2,1,2,2
10390,0,0,1,1
10391,0,0,0,0
10392,3,3,3,3
10393,1,1,1,1
10394,0,0,0,0
10395,2,2,1,2
10396,2,2,2,2
10397,3,3,2,3
10398,1,1,1,1
10399,2,2,3,3
10400,1,1,1,1
10401,1,1,0,1
10402,2,1,2,2
10403,2,1,1,2
10404,3,3,2,3
10405,0,0,0,0
10406,2,2,2,2
10407,2,2,2,2
10408,1,2,1,2
10409,3,3,3,3
10410,2,2,2,2
10411,3,3,2,3
10412,3,3,2,3
10413,0,0,0,0
10414,1,1,1,1
10415,0,0,0,0
10416,2,2,1,2
10417,3,3,2,3
10418,1,1,1,1
10420,2,2,2,2
10421,0,0,0,0
10422,3,2,2,3
10423,1,1,0,1
10424,3,3,3,3
10425,2,2,1,2
10426,2,2,2,2
10427,2,2,1,2
10428,1,1,1,1
10429,3,3,3,3
10430,2,2,1,2
10431,0,0,0,0
10432,1,1,1,1
10433,0,0,0,0
10434,2,2,2,2
10435,1,1,1,1
10436,3,2,2,3
10437,0,0,0,0
10438,0,0,0,0
10439,2,2,2,2
10440,1,1,1,1
10441,2,2,1,2
10442,0,0,1,0
10443,1,1,1,1
10444,2,2,2,2
10445,1,1,1,1
10446,2,2,2,2
10447,2,2,1,2
10448,2,2,1,2
10449,2,2,1,2
10450,3,3,2,3
10451,2,2,2,2
10452,2,2,1,2
10453,3,3,2,3
10454,0,0,0,0
10455,2,2,2,2
10456,1,1,1,1
10457,0,0,0,0
10458,0,0,0,0
10459,0,0,0,0
10460,0,0,0,0
10461,1,2,1,2
10462,0,0,0,0
10463,1,1,2,2
10464,1,1,2,2
10465,3,3,2,3
10466,2,2,1,2
10467,3,3,3,3
10468,2,2,2,2
10469,0,0,0,0
10470,1,1,1,1
10471,1,1,2,2
10472,0,0,0,0
10473,2,2,2,3
10474,3,2,2,3
10475,3,3,3,3
10476,1,1,1,1
10477,3,3,2,3
10478,0,0,0,0
10479,2,2,2,2
10480,0,0,0,0
10481,0,0,0,0
10482,1,1,0,0
10483,3,3,3,3
10484,2,2,2,2
10485,2,2,3,3
10486,0,0,0,0
10487,3,3,3,3
10488,1,2,1,2
10489,1,1,1,1
10490,0,0,0,0
10491,1,1,1,1
10492,0,0,0,0
10493,2,2,2,2
10494,1,1,2,2
10495,0,0,0,0
10496,1,1,0,1
10497,3,3,2,3
10498,2,2,2,2
10499,0,0,0,0
10500,0,0,0,0
10501,2,2,2,2
10502,1,1,1,1
10503,1,1,1,1
10504,2,2,2,3
10505,2,2,1,2
10506,0,0,0,0
10507,2,2,2,2
10508,3,3,2,3
10509,0,0,0,0
10510,1,1,0,1
10511,0,0,0,0
10512,2,2,1,2
10513,2,2,2,2
10514,0,0,0,0
10515,2,2,2,2
10517,2,2,3,3
10518,2,2,2,3
10519,3,3,2,3
10520,2,2,1,2
10521,2,2,3,3
10522,3,3,3,3
10523,2,2,2,2
10524,2,2,2,2
10525,1,1,1,1
10526,1,1,1,1
10527,0,0,0,0
10528,2,2,2,2
10529,1,1,3,2
10530,2,2,2,2
10531,0,0,0,0
10532,2,2,1,2
10533,0,0,0,0
10534,1,1,1,1
10535,0,0,0,0
10536,2,2,2,2
10537,1,1,1,1
10538,0,0,0,0
10539,2,2,2,3
10540,2,2,3,2
10541,0,0,0,0
10542,2,2,1,2
10543,0,0,0,0
10544,0,0,0,0
10545,3,2,2,2
10546,1,1,1,1
10547,2,2,2,2
10548,3,3,2,3
10549,0,0,0,0
10550,0,0,0,0
10551,1,1,0,1
10552,0,0,0,0
10553,3,3,2,3
10554,2,2,1,2
10555,2,2,2,2
10556,1,1,1,1
10557,1,1,1,1
10558,2,2,2,3
10559,1,1,1,1
10560,0,0,1,0
10561,0,0,0,0
10562,1,1,1,1
10563,1,1,1,1
10564,2,2,1,2
10565,0,0,1,0
10566,0,0,0,0
10567,0,0,1,1
10568,1,1,1,1
10569,0,0,0,0
10570,2,2,2,2
10571,1,1,0,1
10572,1,1,2,1
10573,1,1,1,1
10574,0,0,1,1
10575,2,2,0,1
10576,2,2,2,2
10577,1,1,1,1
10578,3,3,1,3
10579,1,1,1,1
10580,2,2,2,2
10581,2,2,1,2
10582,1,1,0,1
10584,1,1,1,1
10585,0,0,0,0
10586,2,2,2,2
10587,0,0,0,0
10588,2,2,0,1
10589,2,2,2,2
10590,1,1,1,1
10591,0,0,1,2
10592,2,2,2,2
10593,0,0,0,0
10594,2,2,2,2
10595,3,3,2,3
10596,1,1,1,1
10597,1,1,2,2
10598,0,0,0,0
10599,3,3,1,3
10600,0,0,0,1
10601,0,0,1,0
10602,2,2,1,2
10603,2,2,2,2
10604,3,3,3,3
10605,0,0,0,0
10606,0,0,1,0
10607,0,0,1,0
10608,0,0,0,0
10609,3,3,2,3
10610,3,3,2,3
10611,2,2,1,1
10612,2,2,1,1
10613,2,2,2,2
10614,3,3,2,3
10615,2,2,2,2
10616,2,1,2,2
10617,0,0,0,0
10618,1,0,0,0
10619,2,2,2,2
10620,2,2,1,1
10621,0,0,0,0
10622,1,1,1,1
10623,1,0,1,2
10624,0,0,2,2
10625,2,2,1,1
10626,3,2,2,3
10627,0,0,0,0
10628,2,1,1,2
10629,0,0,0,0
10630,2,2,1,2
10631,1,1,1,2
10632,0,0,0,1
10633,2,1,2,2
10634,2,1,2,3
10635,1,1,1,1
10636,1,1,2,2
10637,0,0,0,0
10638,0,0,0,0
10639,1,1,2,2
10640,1,1,2,2
10641,0,0,1,0
10642,1,1,2,2
